"Imported Profiles","Company Table Data (Company filter table test (superhero))","First Name","Last Name","Full Name","Job Title","Location","Company Domain","LinkedIn Profile","Enrich Person from LinkedIn Profile","Picture Url Orig","Picture Url Copy","LinkedIn Picture Check","Image Description","Attribute Descriptions","Response","JSON Reformat (1)"
,,"Cristian","Moreira Fossatti","Cristian Moreira Fossatti","Senior Vice President Sales","Miami-Fort Lauderdale Area",,"https://linkedin.com/in/cristian-moreira-fossatti-5742a719",,,,"false",,,,
,,"Scott","Breiter","Scott Breiter","Vice President of Sales & Customer Success","Dallas-Fort Worth Metroplex","igtsolutions.com","https://linkedin.com/in/scott-breiter",,,,"false",,,,
,,"Philip","Sblendorio","Philip Sblendorio","Chief Revenue Officer, Partner","Los Angeles Metropolitan Area","ambinteractive.com","https://linkedin.com/in/philip-sblendorio-1432a516",,,,"false",,,,
,,"Amy","MacDonald","Amy MacDonald","US Vice President Sales & Marketing","Dallas-Fort Worth Metroplex","propac.com","https://linkedin.com/in/amy-macdonald-b1a4621a3",,,,"false",,,,
,,"Daniel","Hull","Daniel Hull","Chief Revenue Officer (CRO)","Las Vegas Metropolitan Area",,"https://linkedin.com/in/daniel-hull-3395a327",,,,"false",,,,
,,"Brock","Hillman, CFA","Brock Hillman, CFA","Senior Vice President, Sales Development Manager","Washington DC-Baltimore Area","capitalgroup.com","https://linkedin.com/in/brock-hillman-cfa-86475523",,,,"false",,,,
,,"Kenneth","Masiello","Kenneth Masiello","Vice President of Sales","Miami-Fort Lauderdale Area","rtcopackaging.com","https://linkedin.com/in/kenneth-masiello-b44b2611",,,,"false",,,,
,,"tom","glickman","tom glickman","Vice President of Sales and Business Development","Miami-Fort Lauderdale Area","wefloridafinancial.com","https://linkedin.com/in/tom-glickman-197136b3",,,,"false",,,,
,,"Luis","Junco","Luis Junco","Vice President of Sales","Miami-Fort Lauderdale Area","barlop.com","https://linkedin.com/in/luis-junco-75273750",,,,"false",,,,
,,"Lindsey","Boggs ️","Lindsey Boggs ️","VP Sales Development & Enablement","Raleigh-Durham-Chapel Hill Area","glassbox.com","https://linkedin.com/in/lindseyboggs",,,,"false",,,,
,,"David","Reed","David Reed","VP of Sales","Washington DC-Baltimore Area","salestransformationgroup.com","https://linkedin.com/in/dreed86",,,,"false",,,,
,,"Jacques","Ebbo","Jacques Ebbo","Executive VP Sales","Dallas-Fort Worth Metroplex",,"https://linkedin.com/in/jacques-ebbo-a436924b",,,,"false",,,,
,,"Hansen","Phangia","Hansen Phangia","Vice President of Sales and Partnerships","Salt Lake City Metropolitan Area","suno.tech","https://linkedin.com/in/hansenphangia",,,,"false",,,,
,,"Catherine","DaFonseca","Catherine DaFonseca","VP - Revenue Recognition","New York City Metropolitan Area","kroll.com","https://linkedin.com/in/cdafonseca72",,,,"false",,,,
,,"Paul","Ellis","Paul Ellis","Vice President of Sales USA","San Francisco Bay Area","reconeyez.com","https://linkedin.com/in/paul-ellis-aba13026",,,,"false",,,,
,,"Nate","Monson","Nate Monson","Executive Vice President | Investment Sales","Salt Lake City Metropolitan Area","colliers.com","https://linkedin.com/in/nate-monson",,,,"false",,,,
,,"Ralph","Huellemann","Ralph Huellemann","Vice President of Sales","Dallas-Fort Worth Metroplex",,"https://linkedin.com/in/ralph-huellemann-3b317593",,,,"false",,,,
,,"Cody","Dumont","Cody Dumont","Vice President - Sales and Experience","San Francisco Bay Area","landmoto.io","https://linkedin.com/in/cody-dumont",,,,"false",,,,
,,"Ana","Montanaro Sanchez","Ana Montanaro Sanchez","Vice President of Strategic Sales","Miami-Fort Lauderdale Area","bhcosmetics.com","https://linkedin.com/in/ana-montanaro-sanchez-8b1098162",,,,"false",,,,
,,"Donald","Kovach","Donald Kovach","Vice President, Revenue Cycle Management","Greater Pittsburgh Region",,"https://linkedin.com/in/donald-kovach-329b00b",,,,"false",,,,
,,"Giovanni","Garzon","Giovanni Garzon","Vice President, Sales & Operations","Miami-Fort Lauderdale Area","pinnacleparkingsystems.com","https://linkedin.com/in/giovanni-garzon-34320397",,,,"false",,,,
,,"Casey","Killian","Casey Killian","Chief Revenue Officer (CRO)","Salt Lake City Metropolitan Area","rubiconcontractors.net","https://linkedin.com/in/casey-killian-32349942",,,,"false",,,,
,,"Robert","Lesher","Robert Lesher","Vice President Sales Marketing","Washington DC-Baltimore Area","aesit.us","https://linkedin.com/in/robert-lesher-6979b9141",,,,"false",,,,
,,"Rob","Freedman","Rob Freedman","Vice President of Sales","Dallas-Fort Worth Metroplex","getox.com","https://linkedin.com/in/rob-freedman",,,,"false",,,,
,,"Mark","Mangelson","Mark Mangelson","Chief Revenue Officer (CRO)","Salt Lake City Metropolitan Area","skillable.com","https://linkedin.com/in/mark-mangelson",,,,"false",,,,
,,"Jon","Lust","Jon Lust","Vice President of Sales","Columbus, Ohio Metropolitan Area","watkinsprinting.com","https://linkedin.com/in/jon-lust-8186a256",,,,"false",,,,
,,"Joel","Gray","Joel Gray","Vice President of Sales","Dallas-Fort Worth Metroplex","realsugarsoda.com","https://linkedin.com/in/joeldavidgray",,,,"false",,,,
,,"Kevin","Kittrell","Kevin Kittrell","Vice President of Sales, OptumRx","Dallas-Fort Worth Metroplex","optum.com","https://linkedin.com/in/kevin-kittrell-3513585",,,,"false",,,,
,,"Mitch","Willingham","Mitch Willingham","Vice President of Global Sales","Dallas-Fort Worth Metroplex","ergomotion.com","https://linkedin.com/in/mitch-willingham-54358317a",,,,"false",,,,
,,"George","Burns","George Burns","Vice President of Sales","Greater Minneapolis-St. Paul Area","clearlyrated.com","https://linkedin.com/in/george-burns7",,,,"false",,,,
,,"Tony","Perry","Tony Perry","Vice President of Sales and Business Development","Kansas City Metropolitan Area","gtateam.com","https://linkedin.com/in/tony-perry-5896bb62",,,,"false",,,,
,,"Aaron","Zofkie","Aaron Zofkie","Vice President Enterprise Sales","Columbus, Ohio Metropolitan Area","legacyscs.com","https://linkedin.com/in/aaronzofkie",,,,"false",,,,
,,"Paul","Clynch","Paul Clynch","Vice President Sales","New York City Metropolitan Area","cortinaleathers.com","https://linkedin.com/in/paul-clynch-35612016",,,,"false",,,,
,,"Alex","Myrick","Alex Myrick","Vice President National Sales","Charlotte Metro","steritech.com","https://linkedin.com/in/alexmyrick",,,,"false",,,,
,,"Garrick","Jang","Garrick Jang","Vice President of Global Sales","San Francisco Bay Area","onesignal.com","https://linkedin.com/in/garrick-jang",,,,"false",,,,
,,"Stefan","Rehr","Stefan Rehr","Chief Revenue Officer (CRO)","Los Angeles Metropolitan Area","gardenhousebrands.com","https://linkedin.com/in/stefanrehr",,,,"false",,,,
,,"Jarrett","Jennings","Jarrett Jennings","VP of Sales","Las Vegas Metropolitan Area",,"https://linkedin.com/in/jarrett-jennings-b726aa23a",,,,"false",,,,
,,"Kathy","William-Botrous","Kathy William-Botrous","Vice President of Sales","Dallas-Fort Worth Metroplex","remindermedia.com","https://linkedin.com/in/kathy-william-botrous",,,,"false",,,,
,,"Andy","K.","Andy K.","Chief Revenue Officer","Atlanta Metropolitan Area","livelifehealthy.com","https://linkedin.com/in/andybkohler",,,,"false",,,,
,,"Dan","Hildebrand","Dan Hildebrand","VP of Sales - National Accounts","Greater Minneapolis-St. Paul Area","nexterapackaging.com","https://linkedin.com/in/dan-hildebrand-118b4214",,,,"false",,,,
,,"Stephanie","Thayer","Stephanie Thayer","Vice President of Revenue Operations","Los Angeles Metropolitan Area","casetext.com","https://linkedin.com/in/stephanie-thayer-85858434",,,,"false",,,,
,,"Ryan J.","Burkhart","Ryan J. Burkhart","Assistant Vice President, Specialized Sales","Dallas-Fort Worth Metroplex","hubgroup.com","https://linkedin.com/in/ryan-j-burkhart-72120158",,,,"false",,,,
,,"Cherie","Moy","Cherie Moy","Vice President of Sales and Marketing","Washington DC-Baltimore Area","aquaclimb.com","https://linkedin.com/in/cherie-lawson-shanks",,,,"false",,,,
,,"Josh","Berk","Josh Berk","Chief Revenue Officer (CRO)","Greater Phoenix Area","agoge.life","https://linkedin.com/in/joberk",,,,"false",,,,
,,"Cindy","DeLoach Bietz","Cindy DeLoach Bietz","VP SALES","Dallas-Fort Worth Metroplex",,"https://linkedin.com/in/cindy-deloach-bietz-2b6a467",,,,"false",,,,
,,"Yvonne","Cheng","Yvonne Cheng","Vice President, Digital and Integrated Sales","Washington DC-Baltimore Area","iheartmedia.com","https://linkedin.com/in/yvonnecheng095",,,,"false",,,,
,,"Pierre","Marcella, MBA","Pierre Marcella, MBA","Vice President of Sales","Raleigh-Durham-Chapel Hill Area","wingswept.com","https://linkedin.com/in/pierre-marcella-mba-b9547714",,,,"false",,,,
,,"Carey","Witmer","Carey Witmer","EVP Chief Revenue Officer","New York City Metropolitan Area","a360media.com","https://linkedin.com/in/careywitmer",,,,"false",,,,
,,"Aaron","Jamieson","Aaron Jamieson","Vice President Sales and Revenue Operations","Los Angeles Metropolitan Area","cyderes.com","https://linkedin.com/in/aaron-jamieson",,,,"false",,,,
,,"Mike","Hood","Mike Hood","Vice President of Sales, Western Region","Dallas-Fort Worth Metroplex","associatedpackaging.com","https://linkedin.com/in/mike-hood-5114a537",,,,"false",,,,
,,"Gerred","Lunnon","Gerred Lunnon","Vice President of Sales","Dallas-Fort Worth Metroplex","roadvantage.com","https://linkedin.com/in/gerred-lunnon-9068bb73",,,,"false",,,,
,,"Allan","Mount","Allan Mount","Associate Vice President of Sales","Salt Lake City Metropolitan Area","kenect.com","https://linkedin.com/in/allanmount",,,,"false",,,,
,,"Colin","Barrineau","Colin Barrineau","Vice President of Sales","Dallas-Fort Worth Metroplex",,"https://linkedin.com/in/colin-barrineau-780382198",,,,"false",,,,
,,"Christi","Cordo","Christi Cordo","Vice President, Sales & Flight Services","Las Vegas Metropolitan Area","cirrusav.com","https://linkedin.com/in/christi-cordo-993583214",,,,"false",,,,
,,"Bradley","Aho","Bradley Aho","Regional Vice President of Sales - CX","Salt Lake City Metropolitan Area","nice.com","https://linkedin.com/in/bradley-aho-73781521",,,,"false",,,,
,,"Hunter","Hefner","Hunter Hefner","Chief Revenue Officer","Greater Philadelphia",,"https://linkedin.com/in/hunter-hefner-0b13011b5",,,,"false",,,,
,,"Kevin","McEuen","Kevin McEuen","Global Vice President of Sales","Dallas-Fort Worth Metroplex","evanesce.com","https://linkedin.com/in/kevin-mceuen-59875722",,,,"false",,,,
,,"Amy","McMurry","Amy McMurry","Vice President of Revenue Generation","Dallas-Fort Worth Metroplex","arborlodging.com","https://linkedin.com/in/agreenwood46",,,,"false",,,,
,,"Scott","Warren","Scott Warren","Vice President of Sales","Raleigh-Durham-Chapel Hill Area","talbertbuildingsupply.com","https://linkedin.com/in/scott-warren-2167761b",,,,"false",,,,
,,"Brad","Bales","Brad Bales","VP of Sales, Global Accounts","Dallas-Fort Worth Metroplex","rzsoftware.com","https://linkedin.com/in/brad-bales-3105a228",,,,"false",,,,
,,"Lyle","Clay","Lyle Clay","Assistant Vice President, Area Sales","Dallas-Fort Worth Metroplex","ecolab.com","https://linkedin.com/in/lyle-clay-875ab736",,,,"false",,,,
,,"Kevin","Wilson","Kevin Wilson","Vice President Sales","Greater Minneapolis-St. Paul Area","summit-re.com","https://linkedin.com/in/kevin-wilson-7502843b",,,,"false",,,,
,,"Bob","Baro","Bob Baro","Vice President of Marketing and Sales","Washington DC-Baltimore Area","mitajacorp.com","https://linkedin.com/in/bob-baro-96112a169",,,,"false",,,,
,,"Ron","Meyerson","Ron Meyerson","Senior Vice President Multifamily Sales","Miami-Fort Lauderdale Area",,"https://linkedin.com/in/ronmeyerson",,,,"false",,,,
,,"Philanta","Manuel","Philanta Manuel","Vice President, Revenue Cycle","New York City Metropolitan Area","montefioreslc.org","https://linkedin.com/in/philanta-manuel-384033198",,,,"false",,,,
,,"Stephen","Moyes","Stephen Moyes","VP, Air Force Sales","Washington DC-Baltimore Area","streetsmartsvr.com","https://linkedin.com/in/stephen-moyes",,,,"false",,,,
,,"Chris","Habel","Chris Habel","Vice President - Sales & Marketing","Greater St. Louis","platinumdriveline.com","https://linkedin.com/in/chris-habel-146aaa60",,,,"false",,,,
,,"Bineta","Diene Diop","Bineta Diene Diop","Area Vice President Of Sales","Dallas-Fort Worth Metroplex",,"https://linkedin.com/in/bineta-diene-diop-3b244390",,,,"false",,,,
,,"David","West","David West","Vice President, Sales","Dallas-Fort Worth Metroplex","toppanmerrill.com","https://linkedin.com/in/thedavidwest",,,,"false",,,,
,,"Catherine","Read","Catherine Read","Vice President of Global Sales","San Francisco Bay Area",,"https://linkedin.com/in/catherine-read",,,,"false",,,,
,,"Brady","Peterson","Brady Peterson","Vice President of Sales","Raleigh-Durham-Chapel Hill Area","nawilliams.com","https://linkedin.com/in/brady-peterson-9031104",,,,"false",,,,
,,"Natasha","E.","Natasha E.","Chief Revenue Officer","Los Angeles Metropolitan Area","graceloveslace.com","https://linkedin.com/in/natasha-e-82a5b637",,,,"false",,,,
,,"Rodrigo","L.","Rodrigo L.","Executive VP - Head of Sales","Miami-Fort Lauderdale Area","maxbelt.com.br","https://linkedin.com/in/rlequerica",,,,"false",,,,
,,"Spencer","Hodson","Spencer Hodson","Vice President of Global Sales Operations and Development","Dallas-Fort Worth Metroplex","pingidentity.com","https://linkedin.com/in/spencer-hodson-revenue-operations-executive",,,,"false",,,,
,,"Steve","Sargent","Steve Sargent","Director of Sales and Marketing, Chief Operating Officer","Raleigh-Durham-Chapel Hill Area",,"https://linkedin.com/in/swsargent",,,,"false",,,,
,,"Jeff","Moore","Jeff Moore","Chief Revenue Officer (CRO)","Salt Lake City Metropolitan Area","subject.com","https://linkedin.com/in/jeffreyrmoore21",,,,"false",,,,
,,"Ryan","G.","Ryan G.","Vice President of Sales","Washington DC-Baltimore Area","doublehboots.com","https://linkedin.com/in/ryan-g-02352618a",,,,"false",,,,
,,"Jason","Young","Jason Young","Vice President Service Sales Manager","San Francisco Bay Area","dctaylorco.com","https://linkedin.com/in/jason-young-2a0718105",,,,"false",,,,
,,"Matt","Holton","Matt Holton","Vice President, Sales","Greater Minneapolis-St. Paul Area","jamf.com","https://linkedin.com/in/mattholton",,,,"false",,,,
,,"Jeff","Hoeppner, MBA","Jeff Hoeppner, MBA","Regional Vice President, Sales","Columbus, Ohio Metropolitan Area","veritiv.com","https://linkedin.com/in/jeff-hoeppner-mba-a9164b3",,,,"false",,,,
,,"Mac","Canady","Mac Canady","Chief Financial Officer/VP of Sales","Atlanta Metropolitan Area",,"https://linkedin.com/in/mac-canady-3b7a46bb",,,,"false",,,,
,,"Josh","Barbee","Josh Barbee","Vice President Sales","Dallas-Fort Worth Metroplex","batesinst.com","https://linkedin.com/in/josh-barbee-a77387159",,,,"false",,,,
,,"Mahi","Mani","Mahi Mani","Vice President Sales","Washington DC-Baltimore Area",,"https://linkedin.com/in/mahi-mani-2ba709106",,,,"false",,,,
,,"Chris","Cox","Chris Cox","VP of Sales","San Francisco Bay Area","nudgesecurity.com","https://linkedin.com/in/chriscox981",,,,"false",,,,
,,"Liz","Selvig","Liz Selvig","Chief Revenue Officer","Denver Metropolitan Area","kaiahealth.com","https://linkedin.com/in/liz-selvig-26653513",,,,"false",,,,
,,"Brock","Vasic","Brock Vasic","Vice President of Digital Sales & Marketing","Salt Lake City Metropolitan Area","goengineer.com","https://linkedin.com/in/brock-vasic-74754416",,,,"false",,,,
,,"Michael","Jones","Michael Jones","Vice President of Global Sales","Dallas-Fort Worth Metroplex",,"https://linkedin.com/in/mjones0101",,,,"false",,,,
,,"Karen","Rapley","Karen Rapley","Vice President, Revenue Strategy","Washington DC-Baltimore Area","pebblebrookhotels.com","https://linkedin.com/in/karen-rapley-89479012",,,,"false",,,,
,,"Steven","Hirtz","Steven Hirtz","Sr. Vice President of Sales","Greater Minneapolis-St. Paul Area","archetypesign.com","https://linkedin.com/in/steven-hirtz-174735187",,,,"false",,,,
,,"Zeke","Bullock","Zeke Bullock","Vice President of Sales","Dallas-Fort Worth Metroplex","barnettsigns.com","https://linkedin.com/in/zeke-bullock-bb140123b",,,,"false",,,,
,,"John","Van Slingerland","John Van Slingerland","Sr. Vice President Sales and Business Development","Dallas-Fort Worth Metroplex","g4s.com","https://linkedin.com/in/john-van-slingerland-182a7519",,,,"false",,,,
,,"Jerry","Kwapick","Jerry Kwapick","Senior Vice President Chief Sales Officer at Lake Area Bank","Greater Minneapolis-St. Paul Area","lakeareabank.com","https://linkedin.com/in/jerrykwapick",,,,"false",,,,
,,"Jason","Horany","Jason Horany","Vice President Sales","Dallas-Fort Worth Metroplex","straive.com","https://linkedin.com/in/jasonhorany",,,,"false",,,,
,,"Sinead","Pecyner","Sinead Pecyner","VP, Regional Sales Coordinator","Miami-Fort Lauderdale Area","pgiminvestments.com","https://linkedin.com/in/sinead-pecyner-2080a86",,,,"false",,,,
,,"Steve","M.","Steve M.","VP of Sales","Dallas-Fort Worth Metroplex","youpaynada.com","https://linkedin.com/in/steve-m-2b6162267",,,,"false",,,,
,,"Jeff","Schubert","Jeff Schubert","Vice President Sales","New York City Metropolitan Area","awisco.com","https://linkedin.com/in/jeff-schubert-8043a265",,,,"false",,,,
,,"Theresa","Wallace York","Theresa Wallace York","Regional Vice President Of Sales","Dallas-Fort Worth Metroplex","orthofix.com","https://linkedin.com/in/theresa-wallace-york-66b86b21",,,,"false",,,,
,,"Jonathan","Tepper","Jonathan Tepper","Senior Vice President of Sales","Washington DC-Baltimore Area","timberlakehomes.com","https://linkedin.com/in/jonathan-tepper-1b543a9",,,,"false",,,,
,,"Jerry","Gildea","Jerry Gildea","Chief Sales Officer (CSO)","Dallas-Fort Worth Metroplex","mapyourshow.com","https://linkedin.com/in/jerry-gildea-75a0a18",,,,"false",,,,
,,"Joshua","Young","Joshua Young","Vice President - Intermodal Revenue Management","Los Angeles Metropolitan Area","swifttrans.com","https://linkedin.com/in/joshua-young-9b789215b",,,,"false",,,,
,,"John","McGinty","John McGinty","VP of National Sales","Miami-Fort Lauderdale Area","liferoccapital.com","https://linkedin.com/in/john-mcginty-b14537233",,,,"false",,,,
,,"Scott","Wiethoff","Scott Wiethoff","Vice President of Sales & Marketing","Greater Minneapolis-St. Paul Area",,"https://linkedin.com/in/scottwiethoff",,,,"false",,,,
